id,name,email,department,face_encoding,is_active,created_at,updated_at,location_id,original_id,location_name,export_timestamp
21,Demo3,demo3@demodemo.com,demo,"[-0.06768202186509376, -0.43677122310044525, -0.35130328546991074, 0.5653603341027307, -0.24161850839546473, -0.9667441795006997, 0.24927008507898885, -0.3553844145277121, 0.5416858072953745, -0.9914355532059718, 0.28622649431473146, 0.5601086786510503, -0.4547689574524765, 0.8264020943531103, -0.6258585812147364, 0.30878052775888953, 0.5407369833468976, 0.82566638735733, -0.6707638217829794, -0.39192769857413645, -0.7283446233693163, 0.4512944146801714, -0.645588020534934, -0.3286352169931266, 0.44806566353745025, -0.3314179931748489, 0.06795483226204846, -0.03290795563681215, -0.1441576823579036, -0.33906640689500933, -0.548575466870661, -0.2090117967053673, -0.9278746241129177, -0.373578303478453, 0.1887306251992502, -0.29466440721388776, -0.4423895874435215, -0.5049873778838558, 0.03203000246338572, -0.6831029877829751, -0.16499263012367926, -0.21985104422988888, -0.7905346315730337, 0.0287639621463871, -0.4335480224406525, 0.39018879721238275, 0.4259241451226181, -0.7950653655154767, 0.175704386725678, -0.9526560806440199, -0.5207178005205932, 0.41079553683656367, -0.27809402722990884, -0.18262489285462014, -0.5899472923229312, 0.8329234245181323, 0.9459380215016024, -0.9606602200218815, -0.6828505963394174, 0.3181681322117176, 0.018658173110904563, -0.94646913122965, -0.06941986424574753, 0.9291915013952479, -0.2791857384458638, 0.11801190186561938, -0.3914051700659691, -0.14112339032821253, 0.4228501412166248, -0.9696658700383685, -0.5452209198935045, 0.2262375358645088, -0.5247705724872278, 0.4041767448091824, -0.979851324035562, -0.2531578498340754, 0.8139481269062208, 0.6015467625260122, -0.14982094167392424, -0.6197938109842229, -0.23297106393761147, 0.6872497285201467, 0.7326431732550471, -0.8519699748672998, -0.9486857742377657, 0.6530231441964693, 0.46465896484478963, 0.8518357630532549, 0.6228693639920384, -0.4520084262596977, 0.3070983205972877, -0.30427513001790985, 0.36715136769201573, 0.70563261618712, 0.647364021825231, -0.3600547360681179, -0.7473775475024373, -0.9414525752629423, 0.5895655009725678, 0.4937971408518853, -0.27845596637713377, 0.2198649682083622, 0.5929061304862702, 0.7978850771528818, -0.9636637665374723, 0.33116423347587576, -0.21628116179815637, -0.2674446657971139, -0.8684497863056087, 0.05510413683648929, 0.5836911595171166, 0.6986056577923592, -0.021131622643873138, 0.6029910655255633, 0.00030404097027081356, 0.1048037632737775, 0.86441046254441, 0.2803573769513297, 0.2666224418687151, -0.13749992981973924, -0.7271497779207017, -0.2972209265125423, -0.2663960998639727, 0.8903106721661556, 0.23684688601790715, -0.24305962632632672, 0.028822850864133498, -0.3598325965489133]",1,2025-08-06 18:14:01.059141,2025-08-06 18:14:01.059145,1.0,21,Main Office,2025-08-08T12:00:22.557577
22,demo4,demo4@demo.com,demo,"[-0.9739066210840459, 0.568071852527489, 0.7743096669808007, 0.5447103416389762, 0.9773024652594682, -0.6663323563608547, -0.16018929965713657, 0.6429935267359335, 0.3421812173747518, 0.05999824942270249, 0.3569618378079369, 0.3709747543372668, 0.5480631008515826, -0.9162180845840462, -0.5895340748964473, 0.1948340885238069, 0.588545103991539, -0.15073375347619278, 0.763862370137925, 0.5595475417182398, -0.8543618997072608, -0.2858067530462549, -0.19840175674597926, 0.3543698595440483, 0.06542003196292545, -0.7622007653825507, 0.5920485654827594, 0.974865776339418, -0.6339765549657674, 0.6996474497672189, 0.2562445227265848, -0.786236232673095, 0.6720194200906549, 0.12786362507143267, 0.11884953702558532, -0.47227818934960153, -0.6934526087747508, 0.2356263321314509, 0.5062052074798813, -0.5887847386105052, -0.8305085618741628, 0.2767251730294005, 0.2969191665530575, -0.8382357195739132, -0.3966454070205234, 0.5304455131306121, 0.5915667494050862, -0.15036313222855124, 0.022379510271756553, 0.2250141860410464, 0.7115090347127502, -0.8318479587207523, -0.8673577088558275, 0.3363213410384711, 0.20215448625320187, 0.36693088776953586, 0.14326385094977478, -0.11439941371851203, 0.42604534434729735, -0.5444060150314873, -0.2875689439745268, -0.6605752265768758, 0.03993923094877294, -0.03321290884000749, -0.4008840840847234, 0.02769017604631352, -0.3546732730708917, 0.6775341806335733, -0.5932524741410825, 0.18706853394307088, -0.738412535548759, -0.9145070773703983, -0.6655234836249166, 0.21264487849364877, -0.5225598379978182, -0.299877042171073, 0.6316014690586171, 0.40636999125623174, -0.1406107790843223, 0.47043072436979916, 0.23230838605101778, 0.9832754181864063, 0.44444997839206524, 0.6441107382451836, -0.3979074339721429, -0.019015670882987834, 0.2449091760006712, -0.81828569364722, -0.02275050068558393, -0.26419175852071697, 0.24868909777087445, 0.2045659137401401, -0.6667338963350309, -0.30775529135508894, 0.4307807131133432, -0.08215835027648355, -0.26331578801292266, -0.45901087452655287, 0.4513322407864062, 0.2079030808021436, 0.47106317574257695, 0.07375350001596459, 0.9375328403545369, 0.43371821202620087, -0.22344010805361347, 0.7953282369562726, 0.94785545235089, -0.8318851048410008, 0.8672672539765567, -0.8739670382251454, -0.8474502263758663, -0.4582237205667694, 0.025442601368526274, 0.6704344086783696, -0.7619320618467669, 0.33460807657841785, 0.47912476838939533, 0.4337069333931285, -0.9727171400836931, -0.46012831882042415, -0.46337214985363273, 0.4052622138653068, 0.22434649054108657, 0.34862533675991125, 0.0022994404249156997, 0.3860302841138492, -0.17605408831958091, -0.909217462476344]",1,2025-08-06 18:18:15.230321,2025-08-06 18:18:15.230325,1.0,22,Main Office,2025-08-08T12:00:22.557577
23,Test Employee,test@example.com,Testing,"[0.3579682625259999, 0.863625346043057, -0.6036664566496921, -0.5718975713453336, 0.22076950893186953, 0.7989566105814079, 0.580072052409419, 0.4543791038298681, -0.8149682825078466, -0.12508316360288285, -0.12716913727547907, -0.4083003865322756, 0.03327966894442236, 0.42259690521314486, 0.08177288828990004, 0.5927197979528172, -0.16424636723066333, 0.22150873009751715, 0.01697155007028628, 0.5104292708245275, -0.06887731434016686, -0.9630334643686909, 0.4347072017728608, -0.2962318564812654, 0.515046083500895, -0.8517038233289806, -0.016869144469751074, -0.6678937653583725, -0.3736857679354715, 0.150610882263569, 0.20753903915794036, -0.24026589269435816, -0.49686823371072175, -0.3547822010775059, -0.7512496223048462, 0.8194965379785011, -0.26508901535374707, -0.6345119752041268, -0.06708125873966231, 0.5882422204552007, 0.8295228723546844, 0.7203542523733109, 0.46129383936907464, 0.793267734027923, 0.05508544185146236, -0.8519638940759278, 0.05837090527851685, -0.6381807408996183, 0.027074948064888193, 0.8030768321613906, -0.2513786784913248, -0.8140981570948238, -0.4093419252710788, 0.37358937776287293, 0.6036728155304465, -0.776863769953464, -0.6839433178601884, -0.85536434754212, -0.5986896973100198, 0.37239660771447114, -0.6754258571486957, 0.9634179278213866, -0.45809436540327675, -0.1884992844671134, -0.09911291110567544, -0.6377320892304834, 0.07050305905821319, -0.08462797042185422, 0.34135364828633663, -0.7732350687011735, -0.7617163162350218, -0.6978821446159635, 0.5855714838271733, 0.8800948601041922, -0.032278000073343804, 0.40937501436504564, -0.9773082892520846, 0.3375419285214658, -0.2120949641533818, 0.17888871593442657, -0.23362555526764384, -0.3416507931926398, -0.32727683842243516, -0.026706512992768383, -0.3121848303559618, 0.25637204672938774, -0.6211879108902172, -0.824752163498194, -0.4812263275779145, 0.7825422529274735, -0.15036580381199816, -0.09172105265230912, -0.858193646877359, -0.2064949849923261, -0.7809065056514117, 0.6015305434489169, 0.45453451538158873, -0.8304973270491804, 0.7876796618043063, 0.10169445349449946, 0.3650338576669332, -0.5213398692678226, -0.12649387598586403, 0.22229417233621906, 0.9818758153238738, 0.8223377225344954, 0.6325259460287755, 0.620481389017566, -0.8099457100136902, -0.7639679056573876, -0.2537272769865839, -0.3365559637590585, -0.6931184185338068, -0.48493556207245914, 0.49455374412649045, 0.6328071782068927, -0.3939888068773516, -0.1722283958560511, -0.918037930911271, 0.3429705857535701, -0.5832412441773633, 0.24351340577580838, 0.01657241579715718, 0.5818830520652696, 0.7811744808145209, 0.032045079784711605, -0.8283220402241842, -0.8193155182462628]",1,2025-08-06 18:22:20.396976,2025-08-06 18:22:20.396981,1.0,23,Main Office,2025-08-08T12:00:22.557577
24,demo5,demo5@demo.com,demo,"[-0.6529497943279596, -0.6686326836679715, -0.8059991614796325, 0.09411331962809832, -0.4060799728384006, 0.8936115261283348, -0.8500493406934861, -0.5492048168857717, -0.27109432735269157, -0.4618326959779011, 0.03419932156057337, 0.31178478494938866, -0.06225105231103334, 0.9614900794439651, -0.8619874431309209, 0.1086908000083886, 0.23197465904554115, 0.339437264989475, -0.06336500003106282, -0.751258002316489, 0.4093761585578648, -0.25605755465849644, 0.7214560096327836, 0.5820949679599585, 0.5540670847423976, -0.6217863596817634, 0.6395576731183681, -0.3464886543427692, -0.7615105506921984, 0.22245092658056564, 0.3056130540173725, -0.40041505692732327, -0.9367364811874055, -0.5222177062702387, -0.8636121323131689, 0.5477347912923864, 0.516717629678171, -0.4575738716466953, -0.6036387688016658, -0.15936281703405797, -0.5003838959303499, -0.9263584205863002, -0.34712370848662655, -0.3403524008139447, -0.8609548074558577, -0.8597086870088186, -0.7805180229764297, 0.22115668074467076, 0.19037127123998365, -0.9507317645043403, 0.29096713373796934, -0.19809292038365456, 0.46219259794175316, -0.9164041040227782, 0.44511166388981804, 0.5393550479969818, 0.4127355939211925, -0.8374657926436031, 0.5157821794930353, -0.5512164445808041, 0.2930902976681704, 0.8562991236479705, 0.5258130531687875, 0.9541151537431554, -0.6969534432916304, -0.1703061460529105, 0.26803811303355607, -0.21598114031645954, 0.4767175730411781, 0.6598907054669156, 0.9447093895371956, -0.6706241161854349, 0.12535806990197207, -0.6527322842347894, 0.5419935156006812, 0.720144049972756, 0.9036431034519847, -0.21834461747681155, 0.36015237981220816, -0.6491431070511835, -0.37027855715235436, -0.5354319175136157, 0.4013630668778163, 0.25382151640039896, -0.8953192237443797, -0.7924994064386639, 0.9752136520768413, 0.41649920023181974, -0.43182052858478426, -0.07297592561267252, 0.014768406372110299, -0.43285646725065585, 0.5645756716765447, 0.7440014978663982, -0.3452903522843409, 0.4232298145323141, 0.363619100486414, 0.5897079036160884, -0.4531312187761263, 0.47602281864878226, 0.40993265483922503, 0.24031761428829146, -0.44907633431855687, -0.9668699124467353, 0.7409220504512184, -0.3187176648560306, -0.059355339034317556, 0.01169442536258658, 0.38122486354081575, 0.11704798251381088, 0.2648130743083166, -0.5467650597106231, 0.5268402706858117, -0.35791338846615006, -0.295840679762557, -0.9872477904145434, 0.4347733998985466, 0.28801965020950937, -0.05184798832855031, 0.2339675565625967, 0.6290231753611657, -0.1995909464405481, -0.48605285947961896, 0.5259874493965884, 0.8353188948315395, -0.8971920666689575, -0.6983439753101428, -0.20378836763047214]",1,2025-08-06 18:23:56.925636,2025-08-06 18:23:56.925641,1.0,24,Main Office,2025-08-08T12:00:22.557577
25,demo6,demo6@demo.com,demo,"[-0.8428518349749006, -0.1782017756527674, 0.40982445662854516, -0.8870594825909939, 0.5417655606550633, -0.3251564820730395, -0.8006348642643417, 0.11794538312782987, 0.3193385018998558, 0.499695333085429, 0.8471668322851909, 0.36893793043419176, 0.4930497277947947, 0.8613463248814965, 0.18356346377839738, -0.1951469554077896, -0.37583302802344276, -0.2305341688702054, -0.037441865133106766, -0.2594064887960381, -0.25870458722829115, 0.8931996062673491, -0.7613668697045664, -0.7267214047556985, -0.02770260672757896, 0.5476912164297985, 0.1619034287236254, 0.9623290758615617, 0.20064993843370704, -0.20769427658897222, 0.45252967233068864, -0.9525946439631501, 0.7925254950764733, 0.9956648542064257, -0.08306561347742725, -0.5758453825189205, 0.8990121157172521, -0.3327926767235554, -0.46906005290498776, 0.34664677382484355, -0.38923114799976566, 0.6619787670391761, -0.6221686864282203, 0.18349403515249163, 0.02186314102719944, -0.8137499539558644, 0.12279115583049038, 0.13324056833113418, -0.3007578560486004, -0.5503641428019959, 0.2546282411733054, -0.9711464647794319, -0.4793153392030223, -0.14164752046546858, 0.9747692030182922, -0.0019711259591119745, 0.483708642979092, 0.8443040708059921, 0.7097265398855965, 0.3692155634834191, 0.9864147877250866, 0.08307902219307195, -0.38274915676878685, -0.24378400167561498, 0.8624525977225264, 0.11890320577321489, 0.9368894402706609, 0.05226482642793906, 0.33007114427620454, -0.5948563272174021, -0.4733510723724834, -0.3037423075897816, 0.7116379869378009, 0.2352466594397422, -0.9058857227311659, 0.2539617450194611, 0.20280507115636803, -0.9503073124062926, 0.48562104575518394, -0.719230536899524, -0.3044162662594416, 0.20238299694291118, -0.271145356180869, 0.07453988385053245, -0.8800793840283951, 0.66405097426585, 0.6346608002136858, 0.08166874029939453, 0.5844516789554053, -0.3071289266202226, -0.31367269043740786, 0.10297934682705834, 0.4219097330668298, -0.8838255222663352, -0.3891084499190942, -0.44523526986138684, -0.8810225628032726, -0.12113917881498204, 0.9972404350215498, -0.9253842990864667, -0.3770555012545984, 0.6351903117161779, -0.5437567308420979, 0.791839035762975, -0.0669043286928952, 0.715082510479842, 0.39157117081359116, 0.7015216153715422, 0.9902265980215321, 0.711534011728082, -0.11129580687439389, -0.5122787533207196, -0.46035440164456665, -0.18466683746941803, 0.31929996833488095, -0.3468929666174363, -0.7773466094887098, -0.685489148674606, 0.20388115494060366, 0.05215567389360687, -0.34862987907815324, -0.5366971324933323, -0.15497093209843937, 0.01739362337846928, 0.5374375120668771, 0.41912831086122115, 0.5074789186417199, 0.9260086712105533]",1,2025-08-06 18:48:57.062239,2025-08-06 18:48:57.062243,1.0,25,Main Office,2025-08-08T12:00:22.557577
26,demo7,demo7@demo.com,demo,"[0.8931633121158158, -0.2403499248483565, 0.5020921961975449, -0.12197979883081533, 0.18059581652199364, 0.003710315404578779, -0.6580462052025067, 0.7589989226076801, 0.5106083558131209, -0.8240360266196725, -0.34957286742294125, -0.014394114300216865, -0.953299137869035, -0.14437093141109214, -0.017353145572351902, 0.1132031344908564, 0.29700174101332233, -0.20348002460974257, -0.5377225228259488, 0.7860187546827029, 0.4308055020595922, -0.30794460960820036, 0.4563549065400878, 0.30274229381153783, -0.3935686856888514, 0.6158207036147942, 0.5339390632352148, 0.42928270327819273, 0.9069632715599947, 0.32709534370505255, 0.3242590936639256, 0.515170944429086, -0.5552977309443907, -0.050086150016101616, 0.9187357468802155, -0.43015240070404137, 0.041893430979176305, -0.8828461705583706, -0.037542492515696635, -0.055423882392563906, -0.896312219945318, -0.15186158630407998, -0.2603955398996647, 0.4109187815289379, 0.15995294452703357, 0.7068140422121523, 0.6058143057053691, 0.1775580281685376, 0.2777503589096546, -0.281250748136189, 0.8215888021384401, 0.25328323116240603, 0.7771199559883282, -0.5955206515234932, 0.04051390850196346, 0.8217542055462173, -0.4152397046139391, 0.9044056763339796, 0.236810136285575, -0.10535373149553062, 0.7614006192355951, -0.06502407162177004, 0.5488549067357658, -0.389358751479123, 0.5992976979666007, -0.9928407194758588, -0.3349503262828657, -0.3099146407606943, -0.13283042271544354, -0.569995551940061, -0.5456405664088444, 0.26835255766433286, -0.711985079020595, -0.6714528288605508, 0.8937305196417262, -0.3112847500762068, 0.4777391828230113, -0.15416350320022842, 0.8346138264735303, -0.5320290218162782, 0.34057268943063645, 0.49038597458342514, 0.7526370734501735, 0.4572855656856667, 0.4424464114304907, 0.8720698166195009, 0.3056894406710864, -0.8912045561856579, -0.9099369766256786, 0.5847911985458731, 0.31018073453270123, -0.40713880798986724, 0.405672576741714, 0.5916356577898392, -0.19227957251523442, 0.0019289850178811907, -0.8805645413983405, -0.15383108473464224, -0.05553098272272816, 0.26083387759095533, 0.38025323869197436, 0.8154519073078308, -0.06361487890153561, -0.9358153657286552, -0.7583871594010874, 0.7542090038711138, -0.07125555118275506, 0.5143655322262735, -0.439642749660313, -0.1177656340147224, -0.5680883016311187, -0.590913902677555, 0.2094542606092824, 0.6716361714902421, -0.3772302893694297, -0.6227017026304773, 0.35687263679747105, 0.18091069283231143, -0.40344950928044176, -0.3023270743146875, 0.07038759998661992, -0.8204560164455676, -0.9064839770608011, -0.9865739925176815, 0.25260535728356226, 0.880612097452256, 0.5604959309532191, 0.9884796395749289]",1,2025-08-06 18:54:05.248074,2025-08-06 18:54:05.248079,1.0,26,Main Office,2025-08-08T12:00:22.557577
27,demo8,demo8@demo.com,demo,"[0.23367748477705907, 0.22324574954530707, 0.9126251333860482, 0.12139860681809145, -0.6711373987252212, -0.6355188008744288, 0.6776007119963261, 0.7826048950820614, 0.4906007811959945, 0.6425025040914878, 0.27114598178498883, 0.06855223333914884, -0.14569320854202905, 0.14416375077017163, -0.11632216851545052, -0.8437199028487978, -0.4703563045675172, 0.5746702417249863, 0.18782880627914733, -0.10555267982405825, 0.14105981315464744, -0.2485715515571636, 0.508426687763702, 0.9652289718391784, 0.9700439832515175, -0.015885489143218967, -0.6692351195027875, -0.3307825598966585, 0.0023684165895108134, -0.9880650645869065, 0.3704041943249017, 0.9894885915807705, -0.779094309101598, -0.3689303208334065, -0.28302513075841995, -0.47901380886368594, 0.7902922719165195, -0.14321390981506, -0.11488708820137505, 0.2542856590786753, 0.2459687192374178, -0.21820950215389767, 0.0821031966981296, -0.30937067329854573, 0.37073528392934985, 0.751124950120577, -0.2315129991517968, 0.5885750547096427, -0.4522744022327849, 0.9524360835505721, -0.2733107045260501, 0.4137056495022602, -0.1794415233512976, 0.7586608118385878, 0.5871634366066047, 0.8796366248211305, 0.984125994625787, 0.09366954081086942, -0.9862916126329044, -0.7520214391154081, -0.34022290407257016, 0.2234967131795873, -0.669356538239146, 0.9240971509809075, -0.4153864401639429, -0.27975271743770724, -0.8524966753383569, -0.20549253100326914, 0.2356761789429178, -0.7737279217142143, 0.9489130194813613, 0.873976029050012, 0.411036552397823, -0.0199241819770406, 0.24520233668292035, -0.40175083714528226, 0.7490595981270602, -0.16230601024913494, 0.08466546185553891, 0.024379024834302987, 0.12270694087884126, -0.342734512899703, 0.575867495198624, -0.3501293425092362, 0.6719443106074277, -0.386958253728819, 0.08947590749589418, -0.6718014470052018, -0.11383788255868255, 0.8977831941486802, 0.050160510493655774, 0.6632732203114855, 0.08136286645280766, 0.915141230964817, 0.12085350813172635, -0.9690223489992746, 0.4679600697567745, 0.4354442698955556, 0.19089883030430288, 0.691643324425409, 0.9226922859524356, -0.25906031118533357, 0.42097541417433004, -0.0038048382444342277, -0.2901688377268177, -0.7526104371215188, 0.5515920729436523, -0.9735741497944579, -0.4993903813996383, 0.7379092481507736, -0.2979438786276014, 0.5088347581479131, -0.6974596993570656, 0.5801534679954312, -0.6733279179774707, -0.5688505287166024, 0.07570693004463092, 0.9817819189298178, -0.011706634046055653, -0.5007212639272551, 0.017518627149389454, -0.743802523399246, -0.8623561174862744, -0.5176183994357577, 0.5655631167502455, -0.30893060573844133, 0.675627198487454, -0.04871012570664468]",1,2025-08-06 19:37:11.541593,2025-08-06 19:37:11.541597,1.0,27,Main Office,2025-08-08T12:00:22.557577
28,demo9,demo9@demo.com,demo,"[-0.181607813502078, 0.16867905625508617, 0.05027913304153553, -0.6042935268420335, -0.26369845004154246, 0.5628534101274492, 0.4612359158755479, 0.8342326467650898, 0.5912188134209091, 0.8406597699760912, 0.16934748330615101, 0.6975396277225507, -0.9900206832628351, -0.8245687936293136, 0.5652679622481909, -0.18553308278280123, -0.7200959256552211, -0.7197780868316521, 0.12363421746819658, -0.4550539355018526, -0.9904271222640764, 0.018837746790939525, 0.9111568671976868, -0.25851058959496376, 0.5140476688664117, -0.12085137914487065, 0.9429199036985054, 0.008766081246921686, 0.36114420238771006, 0.3134680837351078, -0.5852361105227819, -0.6426415065912214, -0.9711835071827175, -0.4732150309821419, 0.0341669883595741, 0.5451677439657165, -0.8084673605302994, 0.7970758293829656, 0.38770503409922297, 0.08180156738368405, -0.6067883590116274, 0.806126438379168, -0.17255749234168105, 0.5671812018227758, -0.3032191575198211, -0.048867504538739226, -0.1566663312436034, -0.9596498139382221, -0.4946472178727179, -0.5591678914282121, 0.540396600388894, 0.5326911051058985, 0.9094909002119558, 0.12253194078828522, 0.1972520743397277, -0.3849246212649189, 0.6048164410396479, 0.3832992463011693, -0.7570752527876843, 0.7396198413519253, -0.8956636810810434, 0.33547584885499737, -0.027007755060739713, 0.9871431419416676, 0.6168688790915644, 0.3968452395510329, 0.09342468050609609, -0.21411956837301593, 0.10588163173937093, 0.35288923757112944, -0.9751089616697022, -0.541200046818624, 0.18837250693501217, -0.31734363797172116, 0.8533452307641884, -0.68050664437043, 0.9863580581783, 0.07979430911539587, -0.2575746517945212, 0.9025920131266967, 0.017084797987383826, 0.6779208915997188, -0.39348213172513646, 0.2663963049719642, -0.8602443756669043, -0.2549063989507785, 0.4309605421651592, -0.919700743153167, 0.4882342660184331, -0.16225371058799665, 0.7107096407023796, 0.25637903469077683, 0.08704680641177509, 0.9011813934642106, 0.5778955282002864, -0.0844939015966033, 0.12139895252044175, -0.5774740082337064, -0.3346479498350914, -0.8208794820568099, 0.3410335706557781, -0.6143657646769749, 0.8913189523041327, 0.5292861520081003, 0.4415885090628022, 0.1222327265048202, 0.04571880983187904, -0.4690567989375354, 0.4865836442474232, 0.35322505335525656, -0.1124743949381648, 0.04968319382382802, 0.5043452390078931, -0.6732766362653919, 0.5358233805968373, 0.44494323751803666, -0.8616618078682083, 0.6706371742084873, 0.7915519847378909, 0.7351832508805685, -0.1380013466597534, -0.7600495100607079, 0.6134458549246584, -0.6191862490480202, -0.21414815075853877, -0.021624887578013396, 0.6144778479545416, -0.611562728753289]",1,2025-08-07 17:52:41.636461,2025-08-07 17:52:41.636465,1.0,28,Main Office,2025-08-08T12:00:22.557577
29,demo10,demo10@demo.com,demo,"[-0.5132073617048549, 0.12729659582720498, -0.2643302817698958, 0.33754736562340937, 0.7072191957509215, 0.7104375253578556, -0.4860078129571057, -0.296141362352625, -0.9257789450301865, -0.6144362115958752, 0.2451747513281679, -0.8902520605432862, 0.4495205526778594, -0.7167227464090811, -0.28486545715235634, -0.663625199033113, -0.9586484361143797, 0.3959852191875881, -0.6744396883785031, -0.24706503382939515, 0.4512088008213635, 0.8756709246741226, 0.1207286082532959, 0.31601099870295535, 0.8753614522984676, 0.8084090064571117, 0.24931698052872275, 0.12745334350861515, -0.9234166416826792, -0.8394025319577043, 0.48678266629684663, -0.8077044540903457, 0.8101731337114135, -0.07110538804171207, 0.5737479131921837, 0.3376757636854375, 0.013703615643734901, -0.6345493160454301, 0.011060306579000256, -0.5039210627038702, -0.3830431985313325, -0.5042870873482674, 0.14364456950182802, -0.9418687588028354, -0.07595999535516751, 0.49718029776585504, -0.1578591302278034, -0.8493547537599655, -0.3576083612425447, 0.7285457337788226, 0.5053372738128079, -0.66817079207908, -0.29424985542258053, 0.9241921450243962, -0.8254533735523251, 0.2438638404881266, -0.8944067162716192, -0.042492129107899235, 0.22105731673270723, -0.3803952921708602, -0.8372736796431219, -0.9938840455202445, -0.06675018999208837, 0.7898064689453654, 0.721506118046604, -0.9408722022312819, -0.5336983206798962, 0.22429765311163785, -0.1536178938116166, -0.5757201494748323, 0.6799659910115607, -0.2676763054335105, 0.775625630764148, 0.587253793126667, -0.3512892686078748, 0.558259699885783, -0.6273627640017656, 0.3691396276353387, -0.10862694290331598, 0.5763293020199911, 0.12729282136852538, -0.5091912536212617, -0.6431704688069848, -0.6988558104151785, 0.192024226442854, -0.8957061556434156, 0.9950141012053222, 0.19995010251259138, -0.9680192027320764, 0.7287696201879299, -0.2836649886801128, -0.6456412756318819, -0.3950525898288546, 0.28425047827247063, 0.8474857407532974, -0.0072811998168405, -0.6115634334329565, 0.7428719324873534, 0.6726928914039112, -0.21195680881508316, 0.5164487085107106, 0.3360021385937486, -0.5040289663758937, -0.05433156669065853, 0.9303078603141763, 0.8253482729628758, 0.8839660863023913, 0.7115264384498772, 0.9710789977489906, 0.09298700738371268, 0.403086752491298, -0.27002324935103017, 0.8380760707750303, 0.6126031104990208, -0.33243038745039866, -0.5673791148679874, 0.671588717387154, -0.6170078670998898, 0.15828532025690567, -0.22644914780903025, -0.9784708226472829, -0.03311166547685951, 0.8082760303157952, 0.8097286624835383, -0.9786462203326889, -0.04356515857736376, -0.3287687738945948, -0.3104847504931061]",1,2025-08-07 18:02:28.027965,2025-08-07 18:02:28.027969,1.0,29,Main Office,2025-08-08T12:00:22.557577
30,demo11,demo11@demo.com,demo,"[0.3926419190039139, -0.26224102693545315, 0.2796080878676521, -0.06667178456772249, -0.887031350970243, -0.38108928449054114, -0.6126895946024391, -0.38214585258966816, 0.7066929169150866, 0.27094946538685294, 0.4884641990307441, 0.6923742887648368, -0.5829885142693711, -0.8113076332616809, -0.0330663169977945, 0.8849614851730618, 0.6457589835967861, 0.24552988442906098, -0.0014256894411193155, -0.12223334290261034, 0.47534083468737465, 0.1490950684261525, -0.5260657523616046, 0.7328398477948239, -0.35672751127433266, 0.23644635329239816, 0.2317766340349603, -0.9234280590768966, -0.648926629390634, 0.8720355604709056, -0.04989472057624522, 0.1619931689902867, 0.8182041182006186, 0.8269166667742232, 0.1478685187040394, 0.16028530429146315, 0.5267934817155533, -0.5461487654404202, -0.9940785574233251, 0.6459097939904712, 0.6856298588737817, 0.5978408393575745, -0.4971768307895281, 0.9057194000150137, 0.20824242347125743, -0.9651253159929054, -0.11577814839094436, -0.39034641854382013, -0.7833503765518077, 0.4623311990583503, 0.3225008375986367, 0.9416200809221071, 0.5908571481692548, -0.3601029639153437, 0.5153568288379857, -0.05295948585491117, -0.482045285430148, 0.6126312418288129, -0.9980287977096345, -0.6740009341734889, 0.5518371570490248, -0.22081640951512216, 0.7380215998828907, -0.3632724250692687, 0.13306033869271316, 0.8916797166907753, -0.45795006769255875, -0.41087718775756654, -0.9642653150665139, -0.2503694826315239, -0.16710064536811942, -0.5766665043404937, -0.5471720400555209, 0.3252834088675203, -0.0804668152626038, 0.5664691020155912, 0.12260903168698922, 0.8511784223142327, -0.41625367255835166, -0.541025689472058, 0.2762619236595991, -0.31023532640762275, -0.7005311939218042, -0.06624998802640736, 0.41836181412681195, 0.2882646080377764, 0.8033296366847604, -0.8976099145234777, -0.46984590164096285, 0.5012620351131312, 0.6352602237162355, 0.7033955896039203, -0.34670832182175415, -0.6315449068766839, -0.7023950480484065, 0.7523478425756838, 0.9989827325846925, -0.8103070776190044, -0.013062595121220433, -0.8842353875005573, 0.6533542162517936, -0.6353481076567402, 0.6107684879941344, 0.024391213916436172, 0.4499135257791087, -0.2585571196412315, 0.7891955159126502, -0.3115039380257454, -0.6575351734562087, 0.47725802534870354, -0.35617904729705474, 0.3790205867262464, 0.9637540269550113, 0.015087294958243014, 0.1754483390526289, -0.46863088037922984, -0.5247138775072488, -0.8926877172892604, 0.7105599935952092, -0.019618464157636684, 0.013007356599139985, 0.8434042651425837, -0.744217042507956, 0.42244919304514084, -0.15650964771987685, -0.3608922071981562, -0.21890823684707605, -0.8871919792606413]",1,2025-08-08 17:53:11.428362,2025-08-08 17:53:11.428366,1.0,30,Main Office,2025-08-08T12:00:22.557577
